"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat"
"302",302,"Sort1","M07ang_c","[ 215. -372.]",215,-372,"p302",302,5,"M","5 to 6","kids","ang","ang"
"302",302,"Sort1","M07hap_c","[ -71.  373.]",-71,373,"p302",302,5,"M","5 to 6","kids","hap","hap"
"302",302,"Sort1","M07exc_c","[  72.  373.]",72,373,"p302",302,5,"M","5 to 6","kids","exc","exc"
"302",302,"Sort1","M07calm_c","[-500.  224.]",-500,224,"p302",302,5,"M","5 to 6","kids","calm","calm"
"302",302,"Sort1","M07surp_o","[ 215.  373.]",215,373,"p302",302,5,"M","5 to 6","kids","surp","surp"
"302",302,"Sort1","M07exc_o","[ 358.   75.]",358,75,"p302",302,5,"M","5 to 6","kids","exc","exc"
"302",302,"Sort1","M07surp_c","[ 501.  373.]",501,373,"p302",302,5,"M","5 to 6","kids","surp","surp"
"302",302,"Sort1","M07hap_o","[ 358.  373.]",358,373,"p302",302,5,"M","5 to 6","kids","hap","hap"
"302",302,"Sort1","M07ang_o","[  72. -372.]",72,-372,"p302",302,5,"M","5 to 6","kids","ang","ang"
"302",302,"Sort1","M07disg_c","[ -71. -372.]",-71,-372,"p302",302,5,"M","5 to 6","kids","disg","disg"
"302",302,"Sort1","M07neut_o","[ 215.   75.]",215,75,"p302",302,5,"M","5 to 6","kids","neut","neut"
"302",302,"Sort1","M07disg_o","[-357.  224.]",-357,224,"p302",302,5,"M","5 to 6","kids","disg","disg"
"302",302,"Sort1","M07calm_o","[ 644.  373.]",644,373,"p302",302,5,"M","5 to 6","kids","calm","calm"
"302",302,"Sort1","M07fear_c","[ 72.  75.]",72,75,"p302",302,5,"M","5 to 6","kids","fear","fear"
"302",302,"Sort2","M17sad_o","[ 358.  -74.]",358,-74,"p302",302,5,"M","5 to 6","kids","sad","sad"
"302",302,"Sort2","F14surp_c","[ -71.  373.]",-71,373,"p302",302,5,"M","5 to 6","kids","surp","surp"
"302",302,"Sort2","F13exc_o","[-643. -372.]",-643,-372,"p302",302,5,"M","5 to 6","kids","exc","exc"
"302",302,"Sort2","F22sad_c","[ 215.  -74.]",215,-74,"p302",302,5,"M","5 to 6","kids","sad","sad"
"302",302,"Sort2","F17calm_o","[-500. -372.]",-500,-372,"p302",302,5,"M","5 to 6","kids","calm","calm"
"302",302,"Sort2","M05exc_c","[-357. -372.]",-357,-372,"p302",302,5,"M","5 to 6","kids","exc","exc"
"302",302,"Sort2","F10disg_o","[-643.   75.]",-643,75,"p302",302,5,"M","5 to 6","kids","disg","disg"
"302",302,"Sort2","F15hap_c","[-214. -372.]",-214,-372,"p302",302,5,"M","5 to 6","kids","hap","hap"
"302",302,"Sort2","M15surp_o","[  72.  373.]",72,373,"p302",302,5,"M","5 to 6","kids","surp","surp"
"302",302,"Sort2","M03calm_c","[ -71. -372.]",-71,-372,"p302",302,5,"M","5 to 6","kids","calm","calm"
"302",302,"Sort2","M08fear_o","[ 72. -74.]",72,-74,"p302",302,5,"M","5 to 6","kids","fear","fear"
"302",302,"Sort2","M04disg_c","[  72.  224.]",72,224,"p302",302,5,"M","5 to 6","kids","disg","disg"
"302",302,"Sort2","F04ang_o","[ -71.  224.]",-71,224,"p302",302,5,"M","5 to 6","kids","ang","ang"
"302",302,"Sort2","F07neut_c","[ 72.  75.]",72,75,"p302",302,5,"M","5 to 6","kids","neut","neut"
"302",302,"Sort2","F01fear_c","[-643.  373.]",-643,373,"p302",302,5,"M","5 to 6","kids","fear","fear"
"302",302,"Sort2","M12hap_o","[ 358.  373.]",358,373,"p302",302,5,"M","5 to 6","kids","hap","hap"
"302",302,"Sort2","M14neut_o","[ 215.  373.]",215,373,"p302",302,5,"M","5 to 6","kids","neut","neut"
"302",302,"Sort2","M02ang_c","[ 644.  373.]",644,373,"p302",302,5,"M","5 to 6","kids","ang","ang"
"303",303,"Practice","bird","[ 501. -223.]",501,-223,"p303",303,3.166666667,"F","3 to 4","kids","bird","animal"
"303",303,"Practice","table","[ 644. -372.]",644,-372,"p303",303,3.166666667,"F","3 to 4","kids","table","furniture"
"303",303,"Practice","car","[  72. -372.]",72,-372,"p303",303,3.166666667,"F","3 to 4","kids","car","vehicle"
"303",303,"Practice","squirrel","[ -71. -372.]",-71,-372,"p303",303,3.166666667,"F","3 to 4","kids","squirrel","animal"
"303",303,"Practice","bus","[ 501. -372.]",501,-372,"p303",303,3.166666667,"F","3 to 4","kids","bus","vehicle"
"303",303,"Sort1","M07disg_o","[ 644.  -74.]",644,-74,"p303",303,3.166666667,"F","3 to 4","kids","disg","disg"
"303",303,"Sort1","M07calm_o","[-214. -223.]",-214,-223,"p303",303,3.166666667,"F","3 to 4","kids","calm","calm"
"303",303,"Sort1","M07fear_c","[-643.  -74.]",-643,-74,"p303",303,3.166666667,"F","3 to 4","kids","fear","fear"
"303",303,"Sort1","M07disg_c","[-214.  373.]",-214,373,"p303",303,3.166666667,"F","3 to 4","kids","disg","disg"
"303",303,"Sort1","M07surp_c","[ 644.  373.]",644,373,"p303",303,3.166666667,"F","3 to 4","kids","surp","surp"
"303",303,"Sort1","M07exc_c","[-643.   75.]",-643,75,"p303",303,3.166666667,"F","3 to 4","kids","exc","exc"
"303",303,"Sort1","M07neut_c","[-643.  224.]",-643,224,"p303",303,3.166666667,"F","3 to 4","kids","neut","neut"
"303",303,"Sort1","M07sad_c","[-643.  373.]",-643,373,"p303",303,3.166666667,"F","3 to 4","kids","sad","sad"
"303",303,"Sort1","M07neut_o","[-500.  373.]",-500,373,"p303",303,3.166666667,"F","3 to 4","kids","neut","neut"
"303",303,"Sort1","M07fear_o","[-357.  373.]",-357,373,"p303",303,3.166666667,"F","3 to 4","kids","fear","fear"
"303",303,"Sort1","M07hap_o","[ -71.  373.]",-71,373,"p303",303,3.166666667,"F","3 to 4","kids","hap","hap"
"303",303,"Sort1","M07ang_c","[  72.  373.]",72,373,"p303",303,3.166666667,"F","3 to 4","kids","ang","ang"
"303",303,"Sort1","M07hap_c","[ 215.  373.]",215,373,"p303",303,3.166666667,"F","3 to 4","kids","hap","hap"
"303",303,"Sort1","M07sad_o","[  72.  224.]",72,224,"p303",303,3.166666667,"F","3 to 4","kids","sad","sad"
"303",303,"Sort1","M07exc_o","[ 358.  373.]",358,373,"p303",303,3.166666667,"F","3 to 4","kids","exc","exc"
"303",303,"Sort1","M07surp_o","[-357.  224.]",-357,224,"p303",303,3.166666667,"F","3 to 4","kids","surp","surp"
"303",303,"Sort1","M07calm_c","[ 501.  373.]",501,373,"p303",303,3.166666667,"F","3 to 4","kids","calm","calm"
"303",303,"Sort1","M07ang_o","[-214.  224.]",-214,224,"p303",303,3.166666667,"F","3 to 4","kids","ang","ang"
"303",303,"Sort2","M12hap_o","[  72.  373.]",72,373,"p303",303,3.166666667,"F","3 to 4","kids","hap","hap"
"303",303,"Sort2","M14neut_o","[ -71.  373.]",-71,373,"p303",303,3.166666667,"F","3 to 4","kids","neut","neut"
"303",303,"Sort2","M02ang_c","[-214.  373.]",-214,373,"p303",303,3.166666667,"F","3 to 4","kids","ang","ang"
"303",303,"Sort2","F07neut_c","[-643.  373.]",-643,373,"p303",303,3.166666667,"F","3 to 4","kids","neut","neut"
"303",303,"Sort2","M08fear_o","[-357.  373.]",-357,373,"p303",303,3.166666667,"F","3 to 4","kids","fear","fear"
"303",303,"Sort2","F10disg_o","[-500.  373.]",-500,373,"p303",303,3.166666667,"F","3 to 4","kids","disg","disg"
"303",303,"Sort2","F14surp_c","[ 215.  373.]",215,373,"p303",303,3.166666667,"F","3 to 4","kids","surp","surp"
"303",303,"Sort2","F22sad_c","[ 358.  373.]",358,373,"p303",303,3.166666667,"F","3 to 4","kids","sad","sad"
"303",303,"Sort2","F01fear_c","[ 501.  373.]",501,373,"p303",303,3.166666667,"F","3 to 4","kids","fear","fear"
"303",303,"Sort2","F13exc_o","[ 644.  373.]",644,373,"p303",303,3.166666667,"F","3 to 4","kids","exc","exc"
"303",303,"Sort2","M04disg_c","[ 644. -372.]",644,-372,"p303",303,3.166666667,"F","3 to 4","kids","disg","disg"
"303",303,"Sort2","F17calm_o","[ 644. -223.]",644,-223,"p303",303,3.166666667,"F","3 to 4","kids","calm","calm"
"303",303,"Sort2","M05exc_c","[ 644.  -74.]",644,-74,"p303",303,3.166666667,"F","3 to 4","kids","exc","exc"
"303",303,"Sort2","M17sad_o","[ 644.   75.]",644,75,"p303",303,3.166666667,"F","3 to 4","kids","sad","sad"
"303",303,"Sort2","M03calm_c","[ 644.  224.]",644,224,"p303",303,3.166666667,"F","3 to 4","kids","calm","calm"
"303",303,"Sort2","M15surp_o","[-643.  224.]",-643,224,"p303",303,3.166666667,"F","3 to 4","kids","surp","surp"
"303",303,"Sort2","F15hap_c","[-643.   75.]",-643,75,"p303",303,3.166666667,"F","3 to 4","kids","hap","hap"
"303",303,"Sort2","F04ang_o","[-643.  -74.]",-643,-74,"p303",303,3.166666667,"F","3 to 4","kids","ang","ang"
"s101",1,"Practice","table","[ 358.   75.]",358,75,"p101",101,4.416666667,"F","4 to 5","kids","table","furniture"
"s101",1,"Practice","car","[-214.   75.]",-214,75,"p101",101,4.416666667,"F","4 to 5","kids","car","vehicle"
"s101",1,"Practice","bird","[ 215.  -74.]",215,-74,"p101",101,4.416666667,"F","4 to 5","kids","bird","animal"
"s101",1,"Practice","squirrel","[ 72. -74.]",72,-74,"p101",101,4.416666667,"F","4 to 5","kids","squirrel","animal"
"s101",1,"Practice","bus","[-71.  75.]",-71,75,"p101",101,4.416666667,"F","4 to 5","kids","bus","vehicle"
"s101",1,"Sort1","M07sad_c","[-214.  373.]",-214,373,"p101",101,4.416666667,"F","4 to 5","kids","sad","sad"
"s101",1,"Sort1","M07hap_c","[ -71.  224.]",-71,224,"p101",101,4.416666667,"F","4 to 5","kids","hap","hap"
"s101",1,"Sort1","M07fear_c","[-214.  224.]",-214,224,"p101",101,4.416666667,"F","4 to 5","kids","fear","fear"
"s101",1,"Sort1","M07neut_c","[ -71.  373.]",-71,373,"p101",101,4.416666667,"F","4 to 5","kids","neut","neut"
"s101",1,"Sort1","M07fear_o","[-214.  -74.]",-214,-74,"p101",101,4.416666667,"F","4 to 5","kids","fear","fear"
"s101",1,"Sort1","M07hap_o","[-71.  75.]",-71,75,"p101",101,4.416666667,"F","4 to 5","kids","hap","hap"
"s101",1,"Sort1","M07calm_c","[-214.   75.]",-214,75,"p101",101,4.416666667,"F","4 to 5","kids","calm","calm"
"s101",1,"Sort1","M07sad_o","[-71. -74.]",-71,-74,"p101",101,4.416666667,"F","4 to 5","kids","sad","sad"
"s101",1,"Sort1","M07calm_o","[-500.   75.]",-500,75,"p101",101,4.416666667,"F","4 to 5","kids","calm","calm"
"s101",1,"Sort1","M07ang_o","[-357.  -74.]",-357,-74,"p101",101,4.416666667,"F","4 to 5","kids","ang","ang"
"s101",1,"Sort1","M07disg_o","[-500.  -74.]",-500,-74,"p101",101,4.416666667,"F","4 to 5","kids","disg","disg"
"s101",1,"Sort1","M07neut_o","[-357.   75.]",-357,75,"p101",101,4.416666667,"F","4 to 5","kids","neut","neut"
"s101",1,"Sort1","M07surp_c","[-357.  224.]",-357,224,"p101",101,4.416666667,"F","4 to 5","kids","surp","surp"
"s101",1,"Sort1","M07ang_c","[-357.  373.]",-357,373,"p101",101,4.416666667,"F","4 to 5","kids","ang","ang"
"s101",1,"Sort1","M07surp_o","[-500.  224.]",-500,224,"p101",101,4.416666667,"F","4 to 5","kids","surp","surp"
"s101",1,"Sort1","M07exc_c","[-500.  373.]",-500,373,"p101",101,4.416666667,"F","4 to 5","kids","exc","exc"
"s101",1,"Sort1","M07exc_o","[-643.  -74.]",-643,-74,"p101",101,4.416666667,"F","4 to 5","kids","exc","exc"
"s101",1,"Sort1","M07disg_c","[-643.   75.]",-643,75,"p101",101,4.416666667,"F","4 to 5","kids","disg","disg"
"s101",1,"Sort2","F22sad_c","[ 644.  373.]",644,373,"p101",101,4.416666667,"F","4 to 5","kids","sad","sad"
"s101",1,"Sort2","M05exc_c","[ 501.  373.]",501,373,"p101",101,4.416666667,"F","4 to 5","kids","exc","exc"
"s101",1,"Sort2","M02ang_c","[ 215.  373.]",215,373,"p101",101,4.416666667,"F","4 to 5","kids","ang","ang"
"s101",1,"Sort2","F14surp_c","[ 358.  373.]",358,373,"p101",101,4.416666667,"F","4 to 5","kids","surp","surp"
"s101",1,"Sort2","F13exc_o","[ -71.  373.]",-71,373,"p101",101,4.416666667,"F","4 to 5","kids","exc","exc"
"s101",1,"Sort2","M04disg_c","[-357.  373.]",-357,373,"p101",101,4.416666667,"F","4 to 5","kids","disg","disg"
"s101",1,"Sort2","F15hap_c","[  72.  373.]",72,373,"p101",101,4.416666667,"F","4 to 5","kids","hap","hap"
"s101",1,"Sort2","M17sad_o","[-643.  373.]",-643,373,"p101",101,4.416666667,"F","4 to 5","kids","sad","sad"
"s101",1,"Sort2","M14neut_o","[-643.   75.]",-643,75,"p101",101,4.416666667,"F","4 to 5","kids","neut","neut"
"s101",1,"Sort2","F04ang_o","[-643.  224.]",-643,224,"p101",101,4.416666667,"F","4 to 5","kids","ang","ang"
"s101",1,"Sort2","M12hap_o","[-643.  -74.]",-643,-74,"p101",101,4.416666667,"F","4 to 5","kids","hap","hap"
"s101",1,"Sort2","F01fear_c","[-643. -223.]",-643,-223,"p101",101,4.416666667,"F","4 to 5","kids","fear","fear"
"s101",1,"Sort2","M08fear_o","[-643. -372.]",-643,-372,"p101",101,4.416666667,"F","4 to 5","kids","fear","fear"
"s101",1,"Sort2","F17calm_o","[-214.  373.]",-214,373,"p101",101,4.416666667,"F","4 to 5","kids","calm","calm"
"s101",1,"Sort2","M15surp_o","[-357. -223.]",-357,-223,"p101",101,4.416666667,"F","4 to 5","kids","surp","surp"
"s101",1,"Sort2","F10disg_o","[ -71. -223.]",-71,-223,"p101",101,4.416666667,"F","4 to 5","kids","disg","disg"
"s101",1,"Sort2","M03calm_c","[ 215. -223.]",215,-223,"p101",101,4.416666667,"F","4 to 5","kids","calm","calm"
"s101",1,"Sort2","F07neut_c","[  72. -223.]",72,-223,"p101",101,4.416666667,"F","4 to 5","kids","neut","neut"
"s102",2,"Practice","table","[-71.  75.]",-71,75,"p102",102,4.166666667,"F","4 to 5","kids","table","furniture"
"s102",2,"Practice","bird","[-357. -223.]",-357,-223,"p102",102,4.166666667,"F","4 to 5","kids","bird","animal"
"s102",2,"Practice","bus","[-357.   75.]",-357,75,"p102",102,4.166666667,"F","4 to 5","kids","bus","vehicle"
"s102",2,"Practice","squirrel","[-357. -372.]",-357,-372,"p102",102,4.166666667,"F","4 to 5","kids","squirrel","animal"
"s102",2,"Practice","car","[-500.   75.]",-500,75,"p102",102,4.166666667,"F","4 to 5","kids","car","vehicle"
"s102",2,"Sort1","M07hap_c","[-71. -74.]",-71,-74,"p102",102,4.166666667,"F","4 to 5","kids","hap","hap"
"s102",2,"Sort1","M07neut_o","[ 72. -74.]",72,-74,"p102",102,4.166666667,"F","4 to 5","kids","neut","neut"
"s102",2,"Sort1","M07fear_o","[ 215.  -74.]",215,-74,"p102",102,4.166666667,"F","4 to 5","kids","fear","fear"
"s102",2,"Sort1","M07sad_o","[ -71.  224.]",-71,224,"p102",102,4.166666667,"F","4 to 5","kids","sad","sad"
"s102",2,"Sort1","M07exc_c","[ 358.  -74.]",358,-74,"p102",102,4.166666667,"F","4 to 5","kids","exc","exc"
"s102",2,"Sort1","M07disg_c","[ 215.   75.]",215,75,"p102",102,4.166666667,"F","4 to 5","kids","disg","disg"
"s102",2,"Sort1","M07exc_o","[ 215.  224.]",215,224,"p102",102,4.166666667,"F","4 to 5","kids","exc","exc"
"s102",2,"Sort1","M07hap_o","[ 72.  75.]",72,75,"p102",102,4.166666667,"F","4 to 5","kids","hap","hap"
"s102",2,"Sort1","M07surp_c","[ 358.   75.]",358,75,"p102",102,4.166666667,"F","4 to 5","kids","surp","surp"
"s102",2,"Sort1","M07ang_c","[-214.  -74.]",-214,-74,"p102",102,4.166666667,"F","4 to 5","kids","ang","ang"
"s102",2,"Sort1","M07surp_o","[-71.  75.]",-71,75,"p102",102,4.166666667,"F","4 to 5","kids","surp","surp"
"s102",2,"Sort1","M07disg_o","[-214.   75.]",-214,75,"p102",102,4.166666667,"F","4 to 5","kids","disg","disg"
"s102",2,"Sort1","M07calm_o","[  72.  224.]",72,224,"p102",102,4.166666667,"F","4 to 5","kids","calm","calm"
"s102",2,"Sort1","M07sad_c","[ 501.  -74.]",501,-74,"p102",102,4.166666667,"F","4 to 5","kids","sad","sad"
"s102",2,"Sort1","M07neut_c","[-214. -372.]",-214,-372,"p102",102,4.166666667,"F","4 to 5","kids","neut","neut"
"s102",2,"Sort1","M07ang_o","[ 501. -223.]",501,-223,"p102",102,4.166666667,"F","4 to 5","kids","ang","ang"
"s102",2,"Sort1","M07calm_c","[ 358. -223.]",358,-223,"p102",102,4.166666667,"F","4 to 5","kids","calm","calm"
"s102",2,"Sort1","M07fear_c","[-214. -223.]",-214,-223,"p102",102,4.166666667,"F","4 to 5","kids","fear","fear"
"s102",2,"Sort2","M05exc_c","[  72.  373.]",72,373,"p102",102,4.166666667,"F","4 to 5","kids","exc","exc"
"s102",2,"Sort2","F01fear_c","[ -71. -372.]",-71,-372,"p102",102,4.166666667,"F","4 to 5","kids","fear","fear"
"s102",2,"Sort2","F13exc_o","[ 644. -223.]",644,-223,"p102",102,4.166666667,"F","4 to 5","kids","exc","exc"
"s102",2,"Sort2","M17sad_o","[  72. -372.]",72,-372,"p102",102,4.166666667,"F","4 to 5","kids","sad","sad"
"s102",2,"Sort2","F10disg_o","[-214. -372.]",-214,-372,"p102",102,4.166666667,"F","4 to 5","kids","disg","disg"
"s102",2,"Sort2","F07neut_c","[-357. -372.]",-357,-372,"p102",102,4.166666667,"F","4 to 5","kids","neut","neut"
"s102",2,"Sort2","M03calm_c","[-214. -223.]",-214,-223,"p102",102,4.166666667,"F","4 to 5","kids","calm","calm"
"s102",2,"Sort2","M04disg_c","[-71.  75.]",-71,75,"p102",102,4.166666667,"F","4 to 5","kids","disg","disg"
"s102",2,"Sort2","M08fear_o","[  72. -223.]",72,-223,"p102",102,4.166666667,"F","4 to 5","kids","fear","fear"
"s102",2,"Sort2","F17calm_o","[ -71. -223.]",-71,-223,"p102",102,4.166666667,"F","4 to 5","kids","calm","calm"
"s102",2,"Sort2","M15surp_o","[ 358.   75.]",358,75,"p102",102,4.166666667,"F","4 to 5","kids","surp","surp"
"s102",2,"Sort2","M12hap_o","[ 358.  -74.]",358,-74,"p102",102,4.166666667,"F","4 to 5","kids","hap","hap"
"s102",2,"Sort2","M14neut_o","[  72.  224.]",72,224,"p102",102,4.166666667,"F","4 to 5","kids","neut","neut"
"s102",2,"Sort2","F22sad_c","[ -71.  373.]",-71,373,"p102",102,4.166666667,"F","4 to 5","kids","sad","sad"
"s102",2,"Sort2","F14surp_c","[-643.  373.]",-643,373,"p102",102,4.166666667,"F","4 to 5","kids","surp","surp"
"s102",2,"Sort2","F04ang_o","[ 215.  224.]",215,224,"p102",102,4.166666667,"F","4 to 5","kids","ang","ang"
"s102",2,"Sort2","F15hap_c","[ 72.  75.]",72,75,"p102",102,4.166666667,"F","4 to 5","kids","hap","hap"
"s102",2,"Sort2","M02ang_c","[-214.   75.]",-214,75,"p102",102,4.166666667,"F","4 to 5","kids","ang","ang"
"subjCode103",3,"Practice","bus","[ 215.  373.]",215,373,"p103",103,3.583333333,"F","3 to 4","kids","bus","vehicle"
"subjCode103",3,"Practice","squirrel","[-71.  75.]",-71,75,"p103",103,3.583333333,"F","3 to 4","kids","squirrel","animal"
"subjCode103",3,"Practice","car","[-357.  -74.]",-357,-74,"p103",103,3.583333333,"F","3 to 4","kids","car","vehicle"
"subjCode103",3,"Practice","bird","[ -71. -223.]",-71,-223,"p103",103,3.583333333,"F","3 to 4","kids","bird","animal"
"subjCode103",3,"Practice","table","[ 72. -74.]",72,-74,"p103",103,3.583333333,"F","3 to 4","kids","table","furniture"
"subjCode103",3,"Sort1","M07ang_c","[-214.  -74.]",-214,-74,"p103",103,3.583333333,"F","3 to 4","kids","ang","ang"
"subjCode103",3,"Sort1","M07neut_c","[-71. -74.]",-71,-74,"p103",103,3.583333333,"F","3 to 4","kids","neut","neut"
"subjCode103",3,"Sort1","M07sad_c","[ 72. -74.]",72,-74,"p103",103,3.583333333,"F","3 to 4","kids","sad","sad"
"subjCode103",3,"Sort1","M07fear_c","[ 215.  -74.]",215,-74,"p103",103,3.583333333,"F","3 to 4","kids","fear","fear"
"subjCode103",3,"Sort1","M07sad_o","[ 358.   75.]",358,75,"p103",103,3.583333333,"F","3 to 4","kids","sad","sad"
"subjCode103",3,"Sort1","M07hap_c","[ 644.  -74.]",644,-74,"p103",103,3.583333333,"F","3 to 4","kids","hap","hap"
"subjCode103",3,"Sort1","M07surp_o","[ 501.  -74.]",501,-74,"p103",103,3.583333333,"F","3 to 4","kids","surp","surp"
"subjCode103",3,"Sort1","M07neut_o","[-357.  -74.]",-357,-74,"p103",103,3.583333333,"F","3 to 4","kids","neut","neut"
"subjCode103",3,"Sort1","M07fear_o","[-643.   75.]",-643,75,"p103",103,3.583333333,"F","3 to 4","kids","fear","fear"
"subjCode103",3,"Sort1","M07disg_c","[-500.   75.]",-500,75,"p103",103,3.583333333,"F","3 to 4","kids","disg","disg"
"subjCode103",3,"Sort1","M07exc_o","[  72.  224.]",72,224,"p103",103,3.583333333,"F","3 to 4","kids","exc","exc"
"subjCode103",3,"Sort1","M07exc_c","[ -71.  373.]",-71,373,"p103",103,3.583333333,"F","3 to 4","kids","exc","exc"
"subjCode103",3,"Sort1","M07ang_o","[-357.  373.]",-357,373,"p103",103,3.583333333,"F","3 to 4","kids","ang","ang"
"subjCode103",3,"Sort1","M07disg_o","[ 358.  373.]",358,373,"p103",103,3.583333333,"F","3 to 4","kids","disg","disg"
"subjCode103",3,"Sort1","M07calm_c","[-214.  224.]",-214,224,"p103",103,3.583333333,"F","3 to 4","kids","calm","calm"
"subjCode103",3,"Sort1","M07surp_c","[-71.  75.]",-71,75,"p103",103,3.583333333,"F","3 to 4","kids","surp","surp"
"subjCode103",3,"Sort1","M07calm_o","[ 215.   75.]",215,75,"p103",103,3.583333333,"F","3 to 4","kids","calm","calm"
"subjCode103",3,"Sort1","M07hap_o","[ 215.  373.]",215,373,"p103",103,3.583333333,"F","3 to 4","kids","hap","hap"
"subjCode103",3,"Sort2","F17calm_o","[ -71.  224.]",-71,224,"p103",103,3.583333333,"F","3 to 4","kids","calm","calm"
"subjCode103",3,"Sort2","F14surp_c","[-71.  75.]",-71,75,"p103",103,3.583333333,"F","3 to 4","kids","surp","surp"
"subjCode103",3,"Sort2","F22sad_c","[ 644.  373.]",644,373,"p103",103,3.583333333,"F","3 to 4","kids","sad","sad"
"subjCode103",3,"Sort2","M02ang_c","[ 501.  373.]",501,373,"p103",103,3.583333333,"F","3 to 4","kids","ang","ang"
"subjCode103",3,"Sort2","M17sad_o","[  72.  373.]",72,373,"p103",103,3.583333333,"F","3 to 4","kids","sad","sad"
"subjCode103",3,"Sort2","M05exc_c","[ -71.  373.]",-71,373,"p103",103,3.583333333,"F","3 to 4","kids","exc","exc"
"subjCode103",3,"Sort2","M15surp_o","[ 215. -372.]",215,-372,"p103",103,3.583333333,"F","3 to 4","kids","surp","surp"
"subjCode103",3,"Sort2","F01fear_c","[ 215.  224.]",215,224,"p103",103,3.583333333,"F","3 to 4","kids","fear","fear"
"subjCode103",3,"Sort2","F13exc_o","[ 72.  75.]",72,75,"p103",103,3.583333333,"F","3 to 4","kids","exc","exc"
"subjCode103",3,"Sort2","F07neut_c","[ 358. -223.]",358,-223,"p103",103,3.583333333,"F","3 to 4","kids","neut","neut"
"subjCode103",3,"Sort2","M03calm_c","[ 215.   75.]",215,75,"p103",103,3.583333333,"F","3 to 4","kids","calm","calm"
"subjCode103",3,"Sort2","F10disg_o","[-214. -223.]",-214,-223,"p103",103,3.583333333,"F","3 to 4","kids","disg","disg"
"subjCode103",3,"Sort2","F04ang_o","[ -71. -223.]",-71,-223,"p103",103,3.583333333,"F","3 to 4","kids","ang","ang"
"subjCode103",3,"Sort2","M12hap_o","[ 644. -223.]",644,-223,"p103",103,3.583333333,"F","3 to 4","kids","hap","hap"
