"sample_index","age_bin","age_group","sort","sort_name","N","average_dist","ci_dist"
831,"4 to 5","kids","Sort1","Same Individual",34,-0.00396211463917408,0.0418123410184284
831,"4 to 5","kids","Sort2","Different Individuals",33,0.0032007903847325,0.0337517776429014
831,"5 to 6","kids","Sort1","Same Individual",28,0.0670107992600944,0.0402081084444451
831,"5 to 6","kids","Sort2","Different Individuals",28,0.0655665781117041,0.0357465045424957
831,"6 to 7","kids","Sort1","Same Individual",23,0.0883413214840176,0.0500117512144109
831,"6 to 7","kids","Sort2","Different Individuals",23,0.143449023958697,0.051229439533415
831,"adults","adults","Sort1","Same Individual",40,0.172240845886438,0.0255218192674145
831,"adults","adults","Sort2","Different Individuals",40,0.198440153792048,0.0384096187326601
832,"3 to 4","kids","Sort1","Same Individual",21,0.0271530613959488,0.053741613342324
832,"3 to 4","kids","Sort2","Different Individuals",21,-0.011696337820487,0.0315270965680898
832,"4 to 5","kids","Sort1","Same Individual",34,0.0064715681692297,0.0453902450520135
832,"4 to 5","kids","Sort2","Different Individuals",33,0.00203839489857836,0.0383991741685148
832,"5 to 6","kids","Sort1","Same Individual",28,0.0562587763802517,0.0488697370802762
832,"5 to 6","kids","Sort2","Different Individuals",28,0.0389985545657054,0.04279761539139
832,"6 to 7","kids","Sort1","Same Individual",23,0.0974524024771124,0.0417912912972777
832,"6 to 7","kids","Sort2","Different Individuals",23,0.148987548508397,0.0480295443816224
832,"adults","adults","Sort1","Same Individual",40,0.172718739310119,0.0290952393409707
832,"adults","adults","Sort2","Different Individuals",40,0.223711675173083,0.0317204943113853
833,"3 to 4","kids","Sort1","Same Individual",21,-0.0125981560050016,0.0390866630350259
833,"3 to 4","kids","Sort2","Different Individuals",21,0.00200574958584704,0.039926045575103
833,"4 to 5","kids","Sort1","Same Individual",34,0.0206016742283093,0.03974821508288
833,"4 to 5","kids","Sort2","Different Individuals",33,0.00469258722771979,0.0256154571350599
833,"5 to 6","kids","Sort1","Same Individual",28,0.0700183789102282,0.0392952041098175
833,"5 to 6","kids","Sort2","Different Individuals",28,0.0284641582756054,0.0408483545797759
833,"6 to 7","kids","Sort1","Same Individual",23,0.0598394744806478,0.0450309349619214
833,"6 to 7","kids","Sort2","Different Individuals",23,0.106959027835143,0.0429899645677063
833,"adults","adults","Sort1","Same Individual",40,0.175878334396973,0.0283175311675944
833,"adults","adults","Sort2","Different Individuals",40,0.227559892409043,0.0376651045543846
834,"3 to 4","kids","Sort1","Same Individual",21,0.0480202266327678,0.045045967743943
834,"3 to 4","kids","Sort2","Different Individuals",21,-0.00958508305697876,0.0421736246016391
834,"4 to 5","kids","Sort1","Same Individual",34,-4.12570637679549e-07,0.0401189394098143
834,"4 to 5","kids","Sort2","Different Individuals",33,0.0130822839957603,0.0354596886750632
834,"5 to 6","kids","Sort1","Same Individual",28,0.0538932237709192,0.0386110388557675
834,"5 to 6","kids","Sort2","Different Individuals",28,0.0479963898978189,0.0422017338154394
834,"6 to 7","kids","Sort1","Same Individual",23,0.0815858706662813,0.0425043027701219
834,"6 to 7","kids","Sort2","Different Individuals",23,0.133842606458991,0.0491874382299908
834,"adults","adults","Sort1","Same Individual",40,0.178124070851764,0.0326140803813611
834,"adults","adults","Sort2","Different Individuals",40,0.212306804709331,0.0304887547598835
835,"3 to 4","kids","Sort1","Same Individual",21,-0.00321740575260467,0.0451528635750396
835,"3 to 4","kids","Sort2","Different Individuals",21,0.014340362621385,0.0426140754981288
835,"4 to 5","kids","Sort1","Same Individual",34,0.0110405603146821,0.0478972209567882
835,"4 to 5","kids","Sort2","Different Individuals",33,0.0114400619870665,0.0368440562926545
835,"5 to 6","kids","Sort1","Same Individual",28,0.110869866596852,0.049893491242191
835,"5 to 6","kids","Sort2","Different Individuals",28,0.0557572295172614,0.0420376119698894
835,"6 to 7","kids","Sort1","Same Individual",23,0.0992020744107041,0.0506649821835344
835,"6 to 7","kids","Sort2","Different Individuals",23,0.132100698652903,0.0527199181616089
835,"adults","adults","Sort1","Same Individual",40,0.171368332759361,0.0301900962881969
835,"adults","adults","Sort2","Different Individuals",40,0.207157360719291,0.0260127175408196
836,"3 to 4","kids","Sort1","Same Individual",21,0.0316393610406569,0.046177885585334
836,"3 to 4","kids","Sort2","Different Individuals",21,0.0190884999571979,0.0330111443954024
836,"4 to 5","kids","Sort1","Same Individual",34,0.0180566223459108,0.0324457409695412
836,"4 to 5","kids","Sort2","Different Individuals",33,-0.000650118406247409,0.0346389150241667
836,"5 to 6","kids","Sort1","Same Individual",28,0.0627721804348123,0.0550784379083165
836,"5 to 6","kids","Sort2","Different Individuals",28,0.049180177507811,0.0412021234301059
836,"6 to 7","kids","Sort1","Same Individual",23,0.088280565114988,0.0495415716541956
836,"6 to 7","kids","Sort2","Different Individuals",23,0.126301272359501,0.0497323866009487
836,"adults","adults","Sort1","Same Individual",40,0.171813381853727,0.0268858779567692
836,"adults","adults","Sort2","Different Individuals",40,0.217751424784932,0.0332876271738788
837,"3 to 4","kids","Sort1","Same Individual",21,0.0119510409455698,0.037740737186973
837,"3 to 4","kids","Sort2","Different Individuals",21,-0.00654949499851136,0.0313525359441047
837,"4 to 5","kids","Sort1","Same Individual",34,-0.0179999087162192,0.0431918692640912
837,"4 to 5","kids","Sort2","Different Individuals",33,0.0201883505884362,0.0282865906717501
837,"5 to 6","kids","Sort1","Same Individual",28,0.071758657030683,0.040032026654061
837,"5 to 6","kids","Sort2","Different Individuals",28,0.0248009376929356,0.0392599289935236
837,"6 to 7","kids","Sort1","Same Individual",23,0.0792032461735715,0.0521601781649084
837,"6 to 7","kids","Sort2","Different Individuals",23,0.124132118941031,0.0397986840304757
837,"adults","adults","Sort1","Same Individual",40,0.170372599638718,0.0349981789849825
837,"adults","adults","Sort2","Different Individuals",40,0.217971748122817,0.0308266219016865
838,"3 to 4","kids","Sort1","Same Individual",21,0.00875069890687332,0.0481412634049586
838,"3 to 4","kids","Sort2","Different Individuals",21,-0.0146841022213169,0.0374107895653412
838,"4 to 5","kids","Sort1","Same Individual",34,-0.021960943794289,0.0445589557851077
838,"4 to 5","kids","Sort2","Different Individuals",33,0.0240045232767837,0.0381987400545115
838,"5 to 6","kids","Sort1","Same Individual",28,0.0598409984514363,0.057083014167196
838,"5 to 6","kids","Sort2","Different Individuals",28,0.0689500658796329,0.0427658006742152
838,"6 to 7","kids","Sort1","Same Individual",23,0.0996882942780437,0.0510317642097411
838,"6 to 7","kids","Sort2","Different Individuals",23,0.112513086738649,0.039497625736807
838,"adults","adults","Sort1","Same Individual",40,0.173840236186018,0.0271288854441661
838,"adults","adults","Sort2","Different Individuals",40,0.213017586887976,0.0319683708670737
839,"3 to 4","kids","Sort1","Same Individual",21,0.00776484756518052,0.044589828454353
839,"3 to 4","kids","Sort2","Different Individuals",21,-0.0277815792306099,0.0322378359249457
839,"4 to 5","kids","Sort1","Same Individual",34,0.0133092733867887,0.0433774066720272
839,"4 to 5","kids","Sort2","Different Individuals",33,0.00946810655889251,0.0306112862400283
839,"5 to 6","kids","Sort1","Same Individual",28,0.0767091488402323,0.0476716388669431
839,"5 to 6","kids","Sort2","Different Individuals",28,0.0481388631116787,0.0425510490342131
839,"6 to 7","kids","Sort1","Same Individual",23,0.10556639617472,0.0481176293465679
839,"6 to 7","kids","Sort2","Different Individuals",23,0.119491445044477,0.0413258396503152
839,"adults","adults","Sort1","Same Individual",40,0.180091527047114,0.0300109307860652
839,"adults","adults","Sort2","Different Individuals",40,0.217614261572685,0.0347671633410847
840,"3 to 4","kids","Sort1","Same Individual",21,0.0179290901811039,0.0463696867812237
840,"3 to 4","kids","Sort2","Different Individuals",21,-0.0165857543278724,0.0377623623734128
840,"4 to 5","kids","Sort1","Same Individual",34,0.0230578677882205,0.0437289597571902
840,"4 to 5","kids","Sort2","Different Individuals",33,-0.000639551168993493,0.0350064523306372
840,"5 to 6","kids","Sort1","Same Individual",28,0.0701000111064988,0.0555713749065784
840,"5 to 6","kids","Sort2","Different Individuals",28,0.057958426515138,0.037314378033778
840,"6 to 7","kids","Sort1","Same Individual",23,0.110172726310254,0.0495054236340403
840,"6 to 7","kids","Sort2","Different Individuals",23,0.148485101517083,0.0479241678877783
840,"adults","adults","Sort1","Same Individual",40,0.190542331453662,0.0283622320272042
840,"adults","adults","Sort2","Different Individuals",40,0.202883851826763,0.0322648021550216
841,"3 to 4","kids","Sort1","Same Individual",21,0.0144209652608247,0.0491705295500561
841,"3 to 4","kids","Sort2","Different Individuals",21,0.0028484920308055,0.0313705039496125
841,"4 to 5","kids","Sort1","Same Individual",34,-0.00151794142491825,0.0383851712667988
841,"4 to 5","kids","Sort2","Different Individuals",33,0.00336898749907966,0.0342048974520508
841,"5 to 6","kids","Sort1","Same Individual",28,0.0688000207041975,0.0485234177600986
841,"5 to 6","kids","Sort2","Different Individuals",28,0.0846306397827277,0.0433296499313665
841,"6 to 7","kids","Sort1","Same Individual",23,0.0798609128208333,0.0393008490068058
841,"6 to 7","kids","Sort2","Different Individuals",23,0.11785185089797,0.0542531053186438
841,"adults","adults","Sort1","Same Individual",40,0.181587779797847,0.027954862705954
841,"adults","adults","Sort2","Different Individuals",40,0.203599964008349,0.030212802371497
842,"3 to 4","kids","Sort1","Same Individual",21,0.00577255733361673,0.0375339052841712
842,"3 to 4","kids","Sort2","Different Individuals",21,-0.00393349425985633,0.0386652546366302
842,"4 to 5","kids","Sort1","Same Individual",34,0.0056521947631311,0.0489179367437497
842,"4 to 5","kids","Sort2","Different Individuals",33,0.0117404560265554,0.0325957025405804
842,"5 to 6","kids","Sort1","Same Individual",28,0.069771688305069,0.0448214161855374
842,"5 to 6","kids","Sort2","Different Individuals",28,0.0800118815629234,0.0516372799016506
842,"6 to 7","kids","Sort1","Same Individual",23,0.0736331228622305,0.0450859705924098
842,"6 to 7","kids","Sort2","Different Individuals",23,0.099950929289977,0.0469601864040711
842,"adults","adults","Sort1","Same Individual",40,0.199655192169541,0.0303361077082234
842,"adults","adults","Sort2","Different Individuals",40,0.213927759354373,0.0317084676578648
843,"3 to 4","kids","Sort1","Same Individual",21,0.0206633813558607,0.0503844867353776
843,"3 to 4","kids","Sort2","Different Individuals",21,-0.00358482746606816,0.0407062765029621
843,"4 to 5","kids","Sort1","Same Individual",34,0.000512249318507095,0.0412852167426835
843,"4 to 5","kids","Sort2","Different Individuals",33,0.00310211764363555,0.0357846181861887
843,"5 to 6","kids","Sort1","Same Individual",28,0.0737856802281913,0.0560007074146434
843,"5 to 6","kids","Sort2","Different Individuals",28,0.0499841390134621,0.0459927421004793
843,"6 to 7","kids","Sort1","Same Individual",23,0.105937443378948,0.0503553708422073
843,"6 to 7","kids","Sort2","Different Individuals",23,0.140402194451676,0.0427795282950571
843,"adults","adults","Sort1","Same Individual",40,0.17734525481122,0.0312755285583931
843,"adults","adults","Sort2","Different Individuals",40,0.221482598346021,0.0339460058482814
844,"3 to 4","kids","Sort1","Same Individual",21,-0.00437239429560002,0.0386483793387223
844,"3 to 4","kids","Sort2","Different Individuals",21,0.015354288997299,0.040469378588053
844,"4 to 5","kids","Sort1","Same Individual",34,-0.00153116302907504,0.0393441158847618
844,"4 to 5","kids","Sort2","Different Individuals",33,0.0113983549502699,0.0424411810067282
844,"5 to 6","kids","Sort1","Same Individual",28,0.059414010137763,0.0441854724916284
844,"5 to 6","kids","Sort2","Different Individuals",28,0.0549349919930255,0.0446195547259874
844,"6 to 7","kids","Sort1","Same Individual",23,0.0840913392971066,0.0426562434337647
844,"6 to 7","kids","Sort2","Different Individuals",23,0.1130575340671,0.0424739169115508
844,"adults","adults","Sort1","Same Individual",40,0.194936648494241,0.0305208483829947
844,"adults","adults","Sort2","Different Individuals",40,0.211353988905194,0.031453184249665
845,"3 to 4","kids","Sort1","Same Individual",21,1.490564342046e-05,0.0488720925181274
845,"3 to 4","kids","Sort2","Different Individuals",21,0.0260643582560177,0.0406970418992587
845,"4 to 5","kids","Sort1","Same Individual",34,0.0112593148338798,0.0399671137820894
845,"4 to 5","kids","Sort2","Different Individuals",33,0.00959027553009395,0.0323750615471998
845,"5 to 6","kids","Sort1","Same Individual",28,0.0896295223089592,0.045172465882663
845,"5 to 6","kids","Sort2","Different Individuals",28,0.0451830921357876,0.0355330235175199
845,"6 to 7","kids","Sort1","Same Individual",23,0.0704825158848767,0.047799003619963
845,"6 to 7","kids","Sort2","Different Individuals",23,0.138684037476719,0.0476882731206714
845,"adults","adults","Sort1","Same Individual",40,0.183157294235358,0.0312847778143176
845,"adults","adults","Sort2","Different Individuals",40,0.213051623447723,0.0394027457586071
846,"3 to 4","kids","Sort1","Same Individual",21,0.00348293494433781,0.040932138454948
846,"3 to 4","kids","Sort2","Different Individuals",21,0.0102053143529139,0.0338304651648346
846,"4 to 5","kids","Sort1","Same Individual",34,-0.00930336087083663,0.0446831269648183
846,"4 to 5","kids","Sort2","Different Individuals",33,0.0100561376060733,0.0356516063553117
846,"5 to 6","kids","Sort1","Same Individual",28,0.0807602184013601,0.0458753230973277
846,"5 to 6","kids","Sort2","Different Individuals",28,0.0461674553357856,0.0426355971463603
846,"6 to 7","kids","Sort1","Same Individual",23,0.092620653799665,0.0495789738085979
846,"6 to 7","kids","Sort2","Different Individuals",23,0.125318329148525,0.0534412074523842
846,"adults","adults","Sort1","Same Individual",40,0.182464137211836,0.0336845498785086
846,"adults","adults","Sort2","Different Individuals",40,0.212729240064507,0.0323009155280517
847,"3 to 4","kids","Sort1","Same Individual",21,0.0127240853639004,0.0413951451822058
847,"3 to 4","kids","Sort2","Different Individuals",21,-0.0118771658418733,0.0482208667958083
847,"4 to 5","kids","Sort1","Same Individual",34,-0.00816433953052964,0.0443083046915006
847,"4 to 5","kids","Sort2","Different Individuals",33,0.00482175424188682,0.0319926592010276
847,"5 to 6","kids","Sort1","Same Individual",28,0.0831404702787679,0.0470998017427531
847,"5 to 6","kids","Sort2","Different Individuals",28,0.0488431363975327,0.039074047693309
847,"6 to 7","kids","Sort1","Same Individual",23,0.0776749994930415,0.0397554613617845
847,"6 to 7","kids","Sort2","Different Individuals",23,0.11981133252166,0.0454385474401033
847,"adults","adults","Sort1","Same Individual",40,0.180535222528938,0.0257782966122515
847,"adults","adults","Sort2","Different Individuals",40,0.239115044865792,0.0303664503024569
848,"3 to 4","kids","Sort1","Same Individual",21,0.0116228717501785,0.0588378472437273
848,"3 to 4","kids","Sort2","Different Individuals",21,0.0106895977009332,0.0316731287675337
848,"4 to 5","kids","Sort1","Same Individual",34,-0.0069943690184296,0.0431543838700247
848,"4 to 5","kids","Sort2","Different Individuals",33,0.0183244295846705,0.0371997223273264
