"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat","mouth","actor_gender"
"181",181,"Sort2","F14surp_c","[-357. -372.]",-357,-372,"p181",181,5.5,"M","5 to 6","kids","surp","surp","c","F"
"181",181,"Sort2","F13exc_o","[-643. -372.]",-643,-372,"p181",181,5.5,"M","5 to 6","kids","exc","exc","o","F"
"184",184,"Practice","squirrel","[ 215. -223.]",215,-223,"p184",184,5.166666667,"F","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"184",184,"Practice","car","[-214.  -74.]",-214,-74,"p184",184,5.166666667,"F","5 to 6","kids","car","vehicle","car","car"
"184",184,"Practice","bird","[ 358. -223.]",358,-223,"p184",184,5.166666667,"F","5 to 6","kids","bird","animal","bird","bird"
"184",184,"Practice","bus","[-71. -74.]",-71,-74,"p184",184,5.166666667,"F","5 to 6","kids","bus","vehicle","bus","bus"
"184",184,"Practice","table","[ -71.  224.]",-71,224,"p184",184,5.166666667,"F","5 to 6","kids","table","furniture","table","table"
"184",184,"Sort1","M07neut_o","[ 644.  -74.]",644,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut","o","M"
"184",184,"Sort1","M07surp_c","[ 501.  -74.]",501,-74,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp","c","M"
"184",184,"Sort1","M07surp_o","[ 644. -223.]",644,-223,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp","o","M"
"184",184,"Sort1","M07neut_c","[ 358.  -74.]",358,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut","c","M"
"184",184,"Sort1","M07disg_c","[ 501.  224.]",501,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg","c","M"
"184",184,"Sort1","M07ang_o","[ 358.  224.]",358,224,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang","o","M"
"184",184,"Sort1","M07sad_o","[ 215.  -74.]",215,-74,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad","o","M"
"184",184,"Sort1","M07calm_o","[ 501. -223.]",501,-223,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm","o","M"
"184",184,"Sort1","M07disg_o","[ 644.  224.]",644,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg","o","M"
"184",184,"Sort1","M07ang_c","[ 215.  224.]",215,224,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang","c","M"
"184",184,"Sort1","M07sad_c","[  72.  373.]",72,373,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad","c","M"
"184",184,"Sort1","M07exc_c","[ 358. -223.]",358,-223,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc","c","M"
"184",184,"Sort1","M07hap_c","[ 215. -223.]",215,-223,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap","c","M"
"184",184,"Sort1","M07calm_c","[  72. -223.]",72,-223,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm","c","M"
"184",184,"Sort1","M07fear_o","[  72.  224.]",72,224,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear","o","M"
"184",184,"Sort1","M07exc_o","[ 72. -74.]",72,-74,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc","o","M"
"184",184,"Sort1","M07fear_c","[-500.  224.]",-500,224,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear","c","M"
"184",184,"Sort1","M07hap_o","[ -71. -223.]",-71,-223,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap","o","M"
"184",184,"Sort2","F01fear_c","[ 72. -74.]",72,-74,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear","c","F"
"184",184,"Sort2","M08fear_o","[ -71.  373.]",-71,373,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear","o","M"
"184",184,"Sort2","M15surp_o","[  72. -372.]",72,-372,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp","o","M"
"184",184,"Sort2","F14surp_c","[ 215.  -74.]",215,-74,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp","c","F"
"184",184,"Sort2","F07neut_c","[-71. -74.]",-71,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut","c","F"
"184",184,"Sort2","F04ang_o","[ 644.  224.]",644,224,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang","o","F"
"184",184,"Sort2","M17sad_o","[-214.  -74.]",-214,-74,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad","o","M"
"184",184,"Sort2","M14neut_o","[ 358.  -74.]",358,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut","o","M"
"184",184,"Sort2","M12hap_o","[-500.   75.]",-500,75,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap","o","M"
"184",184,"Sort2","F17calm_o","[-357.   75.]",-357,75,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm","o","F"
"184",184,"Sort2","F22sad_c","[ 501.  -74.]",501,-74,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad","c","F"
"184",184,"Sort2","F10disg_o","[ 501.  224.]",501,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg","o","F"
"184",184,"Sort2","M05exc_c","[-214.   75.]",-214,75,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc","c","M"
"184",184,"Sort2","F15hap_c","[-71.  75.]",-71,75,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap","c","F"
"184",184,"Sort2","F13exc_o","[ 72.  75.]",72,75,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc","o","F"
"184",184,"Sort2","M03calm_c","[ 644.  -74.]",644,-74,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm","c","M"
"184",184,"Sort2","M02ang_c","[-643. -223.]",-643,-223,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang","c","M"
"184",184,"Sort2","M04disg_c","[ 358.  224.]",358,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg","c","M"
"185",185,"Practice","table","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","table","furniture","table","table"
"185",185,"Practice","bird","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","bird","animal","bird","bird"
"185",185,"Practice","bus","[-643. -372.]",-643,-372,"p185",185,5.5,"F","5 to 6","kids","bus","vehicle","bus","bus"
"185",185,"Practice","squirrel","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"185",185,"Practice","car","[-500. -372.]",-500,-372,"p185",185,5.5,"F","5 to 6","kids","car","vehicle","car","car"
"185",185,"Sort1","M07surp_o","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp","o","M"
"185",185,"Sort1","M07neut_o","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","neut","neut","o","M"
"185",185,"Sort1","M07sad_c","[-643. -372.]",-643,-372,"p185",185,5.5,"F","5 to 6","kids","sad","sad","c","M"
"185",185,"Sort1","M07hap_c","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap","c","M"
"185",185,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p185",185,5.5,"F","5 to 6","kids","fear","fear","o","M"
"185",185,"Sort1","M07calm_o","[-357.  373.]",-357,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm","o","M"
"185",185,"Sort1","M07neut_c","[-500.  -74.]",-500,-74,"p185",185,5.5,"F","5 to 6","kids","neut","neut","c","M"
"185",185,"Sort1","M07exc_c","[-214.  373.]",-214,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc","c","M"
"185",185,"Sort1","M07fear_c","[-357.  -74.]",-357,-74,"p185",185,5.5,"F","5 to 6","kids","fear","fear","c","M"
"185",185,"Sort1","M07surp_c","[-214.  -74.]",-214,-74,"p185",185,5.5,"F","5 to 6","kids","surp","surp","c","M"
"185",185,"Sort1","M07ang_o","[-357. -372.]",-357,-372,"p185",185,5.5,"F","5 to 6","kids","ang","ang","o","M"
"185",185,"Sort1","M07exc_o","[ -71.  373.]",-71,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc","o","M"
"185",185,"Sort1","M07ang_c","[-214. -372.]",-214,-372,"p185",185,5.5,"F","5 to 6","kids","ang","ang","c","M"
"185",185,"Sort1","M07disg_o","[-71. -74.]",-71,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg","o","M"
"185",185,"Sort1","M07hap_o","[  72.  373.]",72,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap","o","M"
"185",185,"Sort1","M07disg_c","[ -71. -372.]",-71,-372,"p185",185,5.5,"F","5 to 6","kids","disg","disg","c","M"
"185",185,"Sort1","M07sad_o","[  72. -372.]",72,-372,"p185",185,5.5,"F","5 to 6","kids","sad","sad","o","M"
"185",185,"Sort1","M07calm_c","[ 215.  373.]",215,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm","c","M"
"185",185,"Sort2","M15surp_o","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp","o","M"
"185",185,"Sort2","F01fear_c","[-643.   75.]",-643,75,"p185",185,5.5,"F","5 to 6","kids","fear","fear","c","F"
"185",185,"Sort2","F22sad_c","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","sad","sad","c","F"
"185",185,"Sort2","M05exc_c","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc","c","M"
"185",185,"Sort2","F13exc_o","[-357.  373.]",-357,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc","o","F"
"185",185,"Sort2","M14neut_o","[-500.   75.]",-500,75,"p185",185,5.5,"F","5 to 6","kids","neut","neut","o","M"
"185",185,"Sort2","F14surp_c","[-214.  373.]",-214,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp","c","F"
"185",185,"Sort2","F10disg_o","[-500.  -74.]",-500,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg","o","F"
"185",185,"Sort2","M02ang_c","[-357.   75.]",-357,75,"p185",185,5.5,"F","5 to 6","kids","ang","ang","c","M"
"185",185,"Sort2","M08fear_o","[-214.   75.]",-214,75,"p185",185,5.5,"F","5 to 6","kids","fear","fear","o","M"
"185",185,"Sort2","F04ang_o","[-357.  -74.]",-357,-74,"p185",185,5.5,"F","5 to 6","kids","ang","ang","o","F"
"185",185,"Sort2","M03calm_c","[ -71.  373.]",-71,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm","c","M"
"185",185,"Sort2","F17calm_o","[  72.  373.]",72,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm","o","F"
"185",185,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap","o","M"
"185",185,"Sort2","M04disg_c","[-214.  -74.]",-214,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg","c","M"
"185",185,"Sort2","F07neut_c","[ 358.  373.]",358,373,"p185",185,5.5,"F","5 to 6","kids","neut","neut","c","F"
"185",185,"Sort2","M17sad_o","[-71. -74.]",-71,-74,"p185",185,5.5,"F","5 to 6","kids","sad","sad","o","M"
"185",185,"Sort2","F15hap_c","[ 501.  373.]",501,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap","c","F"
"186",186,"Practice","bird","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","bird","animal","bird","bird"
"186",186,"Practice","bus","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","bus","vehicle","bus","bus"
"186",186,"Practice","squirrel","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"186",186,"Practice","car","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","car","vehicle","car","car"
"186",186,"Practice","table","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","table","furniture","table","table"
"186",186,"Sort1","M07ang_o","[-643.  373.]",-643,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang","o","M"
"186",186,"Sort1","M07hap_o","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap","o","M"
"186",186,"Sort1","M07exc_c","[ 644.  -74.]",644,-74,"p186",186,5.75,"M","5 to 6","kids","exc","exc","c","M"
"186",186,"Sort1","M07exc_o","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","exc","exc","o","M"
"186",186,"Sort1","M07surp_c","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","surp","surp","c","M"
"186",186,"Sort1","M07calm_c","[  72.  373.]",72,373,"p186",186,5.75,"M","5 to 6","kids","calm","calm","c","M"
"186",186,"Sort1","M07calm_o","[  72. -223.]",72,-223,"p186",186,5.75,"M","5 to 6","kids","calm","calm","o","M"
"186",186,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p186",186,5.75,"M","5 to 6","kids","fear","fear","o","M"
"186",186,"Sort1","M07sad_o","[-214.   75.]",-214,75,"p186",186,5.75,"M","5 to 6","kids","sad","sad","o","M"
"186",186,"Sort1","M07surp_o","[ 358.   75.]",358,75,"p186",186,5.75,"M","5 to 6","kids","surp","surp","o","M"
"186",186,"Sort1","M07disg_c","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","disg","disg","c","M"
"186",186,"Sort1","M07sad_c","[-214. -223.]",-214,-223,"p186",186,5.75,"M","5 to 6","kids","sad","sad","c","M"
"186",186,"Sort1","M07hap_c","[ 644. -223.]",644,-223,"p186",186,5.75,"M","5 to 6","kids","hap","hap","c","M"
"186",186,"Sort1","M07neut_c","[  72.  224.]",72,224,"p186",186,5.75,"M","5 to 6","kids","neut","neut","c","M"
"186",186,"Sort1","M07fear_c","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","fear","fear","c","M"
"186",186,"Sort1","M07disg_o","[-643.  224.]",-643,224,"p186",186,5.75,"M","5 to 6","kids","disg","disg","o","M"
"186",186,"Sort1","M07neut_o","[ 72. -74.]",72,-74,"p186",186,5.75,"M","5 to 6","kids","neut","neut","o","M"
"186",186,"Sort1","M07ang_c","[-500.  373.]",-500,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang","c","M"
"186",186,"Sort2","F04ang_o","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","ang","ang","o","F"
"186",186,"Sort2","M04disg_c","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","disg","disg","c","M"
"186",186,"Sort2","F10disg_o","[-500. -372.]",-500,-372,"p186",186,5.75,"M","5 to 6","kids","disg","disg","o","F"
"186",186,"Sort2","M03calm_c","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","calm","calm","c","M"
"186",186,"Sort2","M08fear_o","[ 644. -372.]",644,-372,"p186",186,5.75,"M","5 to 6","kids","fear","fear","o","M"
"186",186,"Sort2","F15hap_c","[ -71.  373.]",-71,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap","c","F"
"186",186,"Sort2","M14neut_o","[ 644.  224.]",644,224,"p186",186,5.75,"M","5 to 6","kids","neut","neut","o","M"
"186",186,"Sort2","F13exc_o","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","exc","exc","o","F"
"186",186,"Sort2","M17sad_o","[-357.  -74.]",-357,-74,"p186",186,5.75,"M","5 to 6","kids","sad","sad","o","M"
"186",186,"Sort2","M15surp_o","[ 644. -223.]",644,-223,"p186",186,5.75,"M","5 to 6","kids","surp","surp","o","M"
"186",186,"Sort2","F07neut_c","[ 215.   75.]",215,75,"p186",186,5.75,"M","5 to 6","kids","neut","neut","c","F"
"186",186,"Sort2","F22sad_c","[ 501. -372.]",501,-372,"p186",186,5.75,"M","5 to 6","kids","sad","sad","c","F"
"186",186,"Sort2","M05exc_c","[  72.  373.]",72,373,"p186",186,5.75,"M","5 to 6","kids","exc","exc","c","M"
"186",186,"Sort2","F14surp_c","[ 501. -223.]",501,-223,"p186",186,5.75,"M","5 to 6","kids","surp","surp","c","F"
"186",186,"Sort2","M02ang_c","[-500.  373.]",-500,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang","c","M"
"186",186,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap","o","M"
"186",186,"Sort2","F01fear_c","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","fear","fear","c","F"
"186",186,"Sort2","F17calm_o","[ 215.  224.]",215,224,"p186",186,5.75,"M","5 to 6","kids","calm","calm","o","F"
"187",187,"Practice","bus","[ 215.   75.]",215,75,"p187",187,5.75,"F","5 to 6","kids","bus","vehicle","bus","bus"
"187",187,"Practice","bird","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","bird","animal","bird","bird"
"187",187,"Practice","squirrel","[-500.  224.]",-500,224,"p187",187,5.75,"F","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"187",187,"Practice","car","[ 501.   75.]",501,75,"p187",187,5.75,"F","5 to 6","kids","car","vehicle","car","car"
"187",187,"Practice","table","[ 644.  373.]",644,373,"p187",187,5.75,"F","5 to 6","kids","table","furniture","table","table"
"187",187,"Sort1","M07sad_o","[ 358.  224.]",358,224,"p187",187,5.75,"F","5 to 6","kids","sad","sad","o","M"
"187",187,"Sort1","M07fear_o","[ -71.  224.]",-71,224,"p187",187,5.75,"F","5 to 6","kids","fear","fear","o","M"
"187",187,"Sort1","M07sad_c","[ 644.  224.]",644,224,"p187",187,5.75,"F","5 to 6","kids","sad","sad","c","M"
"187",187,"Sort1","M07hap_o","[-500.  224.]",-500,224,"p187",187,5.75,"F","5 to 6","kids","hap","hap","o","M"
"187",187,"Sort1","M07surp_c","[-357.  -74.]",-357,-74,"p187",187,5.75,"F","5 to 6","kids","surp","surp","c","M"
"187",187,"Sort1","M07exc_c","[-500.   75.]",-500,75,"p187",187,5.75,"F","5 to 6","kids","exc","exc","c","M"
"187",187,"Sort1","M07surp_o","[-71. -74.]",-71,-74,"p187",187,5.75,"F","5 to 6","kids","surp","surp","o","M"
"187",187,"Sort1","M07neut_c","[-214.  224.]",-214,224,"p187",187,5.75,"F","5 to 6","kids","neut","neut","c","M"
"187",187,"Sort1","M07fear_c","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","fear","fear","c","M"
"187",187,"Sort1","M07hap_c","[ 215.  -74.]",215,-74,"p187",187,5.75,"F","5 to 6","kids","hap","hap","c","M"
"187",187,"Sort1","M07exc_o","[ -71. -223.]",-71,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc","o","M"
"187",187,"Sort1","M07disg_c","[ 358.  373.]",358,373,"p187",187,5.75,"F","5 to 6","kids","disg","disg","c","M"
"187",187,"Sort1","M07neut_o","[-500. -372.]",-500,-372,"p187",187,5.75,"F","5 to 6","kids","neut","neut","o","M"
"187",187,"Sort1","M07ang_o","[-214.  -74.]",-214,-74,"p187",187,5.75,"F","5 to 6","kids","ang","ang","o","M"
"187",187,"Sort1","M07calm_c","[ 358.  -74.]",358,-74,"p187",187,5.75,"F","5 to 6","kids","calm","calm","c","M"
"187",187,"Sort1","M07calm_o","[  72. -223.]",72,-223,"p187",187,5.75,"F","5 to 6","kids","calm","calm","o","M"
"187",187,"Sort1","M07disg_o","[  72.  224.]",72,224,"p187",187,5.75,"F","5 to 6","kids","disg","disg","o","M"
"187",187,"Sort1","M07ang_c","[-214. -223.]",-214,-223,"p187",187,5.75,"F","5 to 6","kids","ang","ang","c","M"
"187",187,"Sort2","M17sad_o","[ 215.   75.]",215,75,"p187",187,5.75,"F","5 to 6","kids","sad","sad","o","M"
"187",187,"Sort2","F13exc_o","[-643. -223.]",-643,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc","o","F"
"187",187,"Sort2","F22sad_c","[-71.  75.]",-71,75,"p187",187,5.75,"F","5 to 6","kids","sad","sad","c","F"
"187",187,"Sort2","M04disg_c","[ 644. -372.]",644,-372,"p187",187,5.75,"F","5 to 6","kids","disg","disg","c","M"
"187",187,"Sort2","M08fear_o","[ 501. -223.]",501,-223,"p187",187,5.75,"F","5 to 6","kids","fear","fear","o","M"
"187",187,"Sort2","F10disg_o","[ 501. -372.]",501,-372,"p187",187,5.75,"F","5 to 6","kids","disg","disg","o","F"
"187",187,"Sort2","M15surp_o","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","surp","surp","o","M"
"187",187,"Sort2","F14surp_c","[ 644. -223.]",644,-223,"p187",187,5.75,"F","5 to 6","kids","surp","surp","c","F"
"187",187,"Sort2","M02ang_c","[ 72.  75.]",72,75,"p187",187,5.75,"F","5 to 6","kids","ang","ang","c","M"
"187",187,"Sort2","M05exc_c","[-357. -223.]",-357,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc","c","M"
"187",187,"Sort2","M03calm_c","[ 358. -223.]",358,-223,"p187",187,5.75,"F","5 to 6","kids","calm","calm","c","M"
"187",187,"Sort2","F07neut_c","[-214. -223.]",-214,-223,"p187",187,5.75,"F","5 to 6","kids","neut","neut","c","F"
"187",187,"Sort2","F01fear_c","[-643. -372.]",-643,-372,"p187",187,5.75,"F","5 to 6","kids","fear","fear","c","F"
"187",187,"Sort2","F04ang_o","[ 358. -372.]",358,-372,"p187",187,5.75,"F","5 to 6","kids","ang","ang","o","F"
"187",187,"Sort2","F15hap_c","[ -71. -223.]",-71,-223,"p187",187,5.75,"F","5 to 6","kids","hap","hap","c","F"
"187",187,"Sort2","M14neut_o","[ 215. -223.]",215,-223,"p187",187,5.75,"F","5 to 6","kids","neut","neut","o","M"
"187",187,"Sort2","M12hap_o","[  72. -223.]",72,-223,"p187",187,5.75,"F","5 to 6","kids","hap","hap","o","M"
"187",187,"Sort2","F17calm_o","[-500. -372.]",-500,-372,"p187",187,5.75,"F","5 to 6","kids","calm","calm","o","F"
"188",188,"Practice","bird","[ 72. -74.]",72,-74,"p188",188,5.5,"M","5 to 6","kids","bird","animal","bird","bird"
"188",188,"Practice","table","[-500.  -74.]",-500,-74,"p188",188,5.5,"M","5 to 6","kids","table","furniture","table","table"
"188",188,"Practice","bus","[-214. -372.]",-214,-372,"p188",188,5.5,"M","5 to 6","kids","bus","vehicle","bus","bus"
"188",188,"Practice","car","[ -71. -372.]",-71,-372,"p188",188,5.5,"M","5 to 6","kids","car","vehicle","car","car"
"188",188,"Practice","squirrel","[-214. -223.]",-214,-223,"p188",188,5.5,"M","5 to 6","kids","squirrel","animal","squirrel","squirrel"
"188",188,"Sort1","M07surp_c","[ 358.  -74.]",358,-74,"p188",188,5.5,"M","5 to 6","kids","surp","surp","c","M"
"188",188,"Sort1","M07neut_c","[  72. -372.]",72,-372,"p188",188,5.5,"M","5 to 6","kids","neut","neut","c","M"
"188",188,"Sort1","M07calm_c","[ 501.  -74.]",501,-74,"p188",188,5.5,"M","5 to 6","kids","calm","calm","c","M"
"188",188,"Sort1","M07neut_o","[ 72.  75.]",72,75,"p188",188,5.5,"M","5 to 6","kids","neut","neut","o","M"
"188",188,"Sort1","M07fear_o","[-214. -223.]",-214,-223,"p188",188,5.5,"M","5 to 6","kids","fear","fear","o","M"
"188",188,"Sort1","M07ang_c","[  72. -223.]",72,-223,"p188",188,5.5,"M","5 to 6","kids","ang","ang","c","M"
"188",188,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p188",188,5.5,"M","5 to 6","kids","sad","sad","c","M"
"188",188,"Sort1","M07ang_o","[ -71. -223.]",-71,-223,"p188",188,5.5,"M","5 to 6","kids","ang","ang","o","M"
"188",188,"Sort1","M07exc_c","[ 644.  -74.]",644,-74,"p188",188,5.5,"M","5 to 6","kids","exc","exc","c","M"
"188",188,"Sort1","M07disg_c","[ 215. -223.]",215,-223,"p188",188,5.5,"M","5 to 6","kids","disg","disg","c","M"
"188",188,"Sort1","M07calm_o","[ 215.  -74.]",215,-74,"p188",188,5.5,"M","5 to 6","kids","calm","calm","o","M"
"188",188,"Sort1","M07hap_o","[ 72. -74.]",72,-74,"p188",188,5.5,"M","5 to 6","kids","hap","hap","o","M"
"188",188,"Sort1","M07disg_o","[ 358. -223.]",358,-223,"p188",188,5.5,"M","5 to 6","kids","disg","disg","o","M"
"188",188,"Sort1","M07hap_c","[-71. -74.]",-71,-74,"p188",188,5.5,"M","5 to 6","kids","hap","hap","c","M"
"188",188,"Sort1","M07sad_o","[-500. -223.]",-500,-223,"p188",188,5.5,"M","5 to 6","kids","sad","sad","o","M"
